"id","date_time","center_name","phone","address_1","address_2","region","city","capacity","on_map","okrug","big","oms","email","devices","shifts"
"254","0000-00-00 00:00:00","СПб ГМУ им. И.П. Павлова (Отделение хронического гемодиализа)","73532338602","ул. Льва Толстого, д. 6/8","д. 6/8","Ленинградская область","Санкт Петербург","(59.96523990000001, 30.321950199999947):8","25","szfo","","","","",""
"255","0000-00-00 00:00:00","ГБУЗ ""Ленинградская ОКБ"" (Отделение гемодиалила № 1)","+7(812)2304798","пр. Луначарского, д. 45","д. 45","Ленинградская область","Санкт Петербург","(60.036888, 30.358615999999984):8","20","szfo","","","","",""
"256","2017-11-17 07:37:28","ГБУЗ «Городская клиническая больница №1» Отделение диализа","+7(812)7354838","пр. Гагарина, 23","","Оренбуржская область","Оренбург","(51.77329779999999, 55.171018900000036):8","0","pfo","","","","",""
"257","0000-00-00 00:00:00","СПб ГБУЗ ""Городская больница № 31"" (Отделение диализных методов лечения)","79087669226","пр. Динамо, д. 3","д. 3","Ленинградская область","Санкт Петербург","(59.97234400000001, 30.280043999999975):8","15","szfo","","","","",""
"258","0000-00-00 00:00:00","СПб ГБУЗ ""Детская городская больница № 1"" (Отделение диализа)","+7(812)5551484, 70276","ул.Авангардная,д. 14","д. 14","Ленинградская область","Санкт Петербург","(59.837837, 30.185445999999956):8","25","szfo","","","","",""
"259","2017-11-17 07:06:28","ООО «БМК»","+7(812)3259825","ул.Семенычева д.1","","Нижегородская область","Лысково","(56.02176559999999, 45.053487899999936):8","0","pfo","","","","",""
"260","0000-00-00 00:00:00","СПб ГБУЗ ""Городская больница Святой преподобной мученицы Елизаветы"" (Отделение диализа)","+7(812)4151937","ул. Вавиловых, д. 14","д. 14","Ленинградская область","Санкт Петербург","(60.02476799999999, 30.39088300000003):8","0","szfo","","","","",""
"261","0000-00-00 00:00:00","ООО ""Центр диализа ""Санкт-Петербург"" (Отделение гемодиализа)","78352242515","Северный пр., д. 1, л.а","д. 1, л.а","Ленинградская область","Санкт Петербург","(60.02924699999999, 30.327428000000054):8","50","szfo","Крупные амбулаторные центры – от 50 мест","","","",""
"262","0000-00-00 00:00:00","СПб ГБУЗ ""Городская больница № 26"" (Отделение диализа)","+7(812)3035085, 3035","ул.Костюшко,д. 2","д. 2","Ленинградская область","Санкт Петербург","(59.84923399999999, 30.29378059999999):8","150","szfo","Крупные амбулаторные центры – от 50 мест","","","",""
"263","2017-11-17 06:55:54","B.BRAUN","+7(812)3134631","Московский просп., 9-а","","Чувашия","Чебоксары","(56.1442923, 47.2266247):8","0","pfo","","","","",""
"264","0000-00-00 00:00:00","ГБОУ ВПО СЗГМУ имени И.И. Мечникова (Отделение диализа №1)","+7(812)6400142","ул.Кирочная, д. 41","д. 41","Ленинградская область","Санкт Петербург","(59.9434022, 30.373226799999998):8","120","szfo","Крупные амбулаторные центры – от 50 мест","","","",""
"265","0000-00-00 00:00:00","ГУ НИИ скорой помощи им. И.И. Джанелидзе (Отделение диализа)","+7 (83533) 3-69-69, +7 (83533) 3-69-70","ул.Будапештская, д. 3","д. 3","Ленинградская область","Санкт Петербург","(59.874334, 30.36413600000003):8","0","szfo","","","","",""
"266","0000-00-00 00:00:00","Межрайонный центр амбулаторного гемодиализа (Отделение гемодиализа)","+7(812)6401304","Колпино, ул. Веры Слуцкой, д. 28а","д. 28а","Ленинградская область","Санкт Петербург","(59.7466944, 30.58384049999995):8","7","szfo","","","","",""
"267","2017-11-17 06:51:05","B.BRAUN","+7(812)6451451","ул. Пушкина, д. 14","","Чувашия","Канаш","(55.5098133, 47.490824299999986):8","50","pfo","Крупные амбулаторные центры – от 50 мест","","","",""
"268","0000-00-00 00:00:00","Центр амбулаторного гемодиализа ""Б. Браун Авитум Руссланд Клиникс"" (ОП-1 (Невский нефрологический центр))","788125969096","ул.Бадаева, д. 1","д. 1","Ленинградская область","Санкт Петербург","(59.917313, 30.456120000000055):8","28","szfo","","","","",""
"269","0000-00-00 00:00:00","ЛПУ ""Амбулаторный диализный центр"" (Отделение диализа)","79087669226","Московский пр., д. 224","д. 224","Ленинградская область","Санкт Петербург","(59.844741, 30.323545999999965):8","0","szfo","","","","",""
"270","0000-00-00 00:00:00","Российский научный центр радиологии и хирургических технологий (Группа трансплантации печени и почки)","+7(812)4165234","пос. Песочный, ул. Ленинградская, д. 70","д. 70","Ленинградская область","Санкт Петербург","(60.11753879999999, 30.186279199999944):8","0","szfo","","","","",""
"271","2017-11-17 06:13:57","ООО «БМК»","+7(911)7713685, (812)7026347","ул. Бабушкина, д.8","","Нижегородская область","Бор","(56.378664, 44.02618899999993):15","50","pfo","Крупные амбулаторные центры – от 50 мест","","","",""
"272","0000-00-00 00:00:00","Клиника ГБОУ ВПО СПбГПМУ МЗ РФ (Отделение диализа)","78452569510","ул.Литовская, д. 2","д. 2","Ленинградская область","Санкт Петербург","(59.9775176, 30.34282529999996):8","0","szfo","","","","",""
"273","0000-00-00 00:00:00","ФГБУЗ ВЦЭРМ им. А.М.Никифорова МЧС России (отделение гемодиализа и гравитационной хируругии крови)","+7(812)5431313, 5446014","ул.Оптиков, д. 54","д. 54","Ленинградская область","Санкт Петербург","(60.00120999999999, 30.19834800000001):8","22","szfo","","","","",""
"274","2017-11-24 10:57:43","Клиническая больница им. С.Р. Миротворцева СГМУ,  клиника урологии и нефрологии, урологическое отделение № 4 Кабинет гемодиализа","+7(812)6409542","ул. Б.Садовая,137","","Саратовская область","Саратов","(51.533358, 45.983939899999996):8","5","pfo","","","","",""
